What will this do when used as a script?  When imported as a module?,[],[]
"The metaclass is determined by looking at the baseclasses of the class-to-be (metaclasses are inherited), at the __metaclass__ attribute of the class-to-be (if any) or the __metaclass__ global variable",[],[]
"You won't be able to recreate something like type purely in Python, but Python cheats a little",[],[]
"mylist is an iterable . When you use a list comprehension, you create a list, and so an iterable:",[],[]
"The interpreter will search for your foo.py file (along with searching for a few other variants), and prior to executing that module, it will assign the name ""foo"" from the import statement to the __name__ variable, i.e.",[],[]
"First condition is evaluated, then exactly one of either a or b is evaluated and returned based on the Boolean value of condition . If condition evaluates to True , then a is evaluated and returned but b is ignored, or else when b is evaluated and returned but a is ignored.",[],[]
"It is just the same except you used () instead of [] . BUT, you cannot perform for i in mygenerator a second time since generators can only be used once: they calculate 0, then forget about it and calculate 1, and end after calculating 4, one by one.",[],[]
"When the Python interpreter reads a source file, it first defines a few special variables",[],[]
"If you are running your module (the source file) as the main program, e.g.",[],[]
"While in Python you can use arbitrary callables for metaclasses (like Jerub shows), the better approach is to make it an actual class itself. type is the usual metaclass in Python. type is itself a class, and it is its own type",[],[]
"Stylistic reasons. (Although the 'inline if ' can be really useful, and make your script more concise, it really does complicate your code)",[],[]
"Some find it ""unwieldy"", since it goes contrary to the normal flow of thought (thinking of the condition first and then the effects).",[],[]
"the interpreter will assign the hard-coded string ""__main__"" to the __name__ variable, i.e.",[],[]
"Question: Can I have multiple __name__ checking blocks?  Answer: it's strange to do so, but the language won't stop you.",[],[]
"(In 3.8 and above, the := ""walrus"" operator allows simple assignment of values as an expression , which is then compatible with this syntax",[],[]
Let's see how this works and how it relates to your question about the __name__ checks we always see in Python scripts.,[],[]
Let's use a slightly different code sample to explore how imports and scripts work.  Suppose the following is in a file called foo.py .,[],[]
"This will continue until the generator is considered empty, which happens when the function runs without hitting yield . That can be because the loop has come to an end, or because you no longer satisfy an ""if/else"" .",[],[]
Merge (|) and update (|=) operators have been added to the built-in dict class.,[],[]
"If you import the guardless script in another script (e.g. import my_script_without_a_name_eq_main_guard ), then the latter script will trigger the former to run at import time and using the second script's command line arguments . This is almost always a mistake.",[],[]
"Whenever the Python interpreter reads a source file, it does two things:",[],[]
To create your own metaclass in Python you really just want to subclass type .,[],[]
But please don't write code like that; it will quickly become very difficult to understand.),[],[]
Keep in mind that it's frowned upon by some Pythonistas for several reasons:,[],[]
"If you're having trouble remembering the order, then remember that when read aloud, you (almost) say what you mean",[],[]
"In this case, candidates.extend(node._get_child_candidates(distance, min_dist, max_dist)) exhausts all the values of the generator, but while keeps creating new generator objects which will produce different values from the previous ones since it's not applied on the same node.","['Collaboration: (extend(), utilizes, _get_child_candidates())']","['(method, Collaboration, method): (extend(), utilizes, _get_child_candidates())']"
The resulting namespace (a dict) holds the attributes of the class-to-be,[],[]
It loads the math module and assigns it to a variable called math . This is equivalent to replacing import math with the following (note that __import__ is a low-level function in Python that takes a string and triggers the actual import):,"['Replacement: (math, replaced by, __import__())']","['(module, Replacement, function): (math, replaced by, __import__())']"
"Generators are iterators , a kind of iterable you can only iterate over once . Generators do not store all the values in memory, they generate the values on the fly :","['Similarity: (iterators, are similar to, iterable)']","['(class, Similarity, class): (iterators, are similar to, iterable)']"
...and by allowing a keyword argument to os.makedirs called exist_ok (in 3.2+).,[],[]
"On Python 3.4 and earlier, use subprocess.call instead of .run :","['Replacement: (subprocess.call, replaced by, subprocess.run)']","['(method, Replacement, method): (subprocess.call, replaced by, subprocess.run)']"
"The list comprehension just generates one list, once, and copies each item over (from its original place of residence to the result list) also exactly once.",[],[]
"For older versions of Python, I see two answers with good qualities, each with a small flaw, so I will give my take on it:",[],[]
"If the reason you're checking is so you can do something like if file_exists: open_it() , it's safer to use a try around the attempt to open it",[],[]
"Alternatively, there could be a second os.path.exists , but suppose another created the directory after the first check, then removed it before the second one – we could still be fooled.",[],[]
"If your module is the main program, then it will see that __name__ was indeed set to ""__main__"" and it calls the two functions, printing the strings ""Function A"" and ""Function B 10.0"" .","['Dependency: (__name__, set to, __main__)']","['(property, Dependency, property): (__name__, set to, __main__)']"
One option would be to trap the OSError and examine the embedded error code (see Is there a cross-platform way of getting information from Python’s OSError ):,[],[]
"Explanation: the methods based on + (including the implied use in sum ) are, of necessity, O(L**2) when there are L sublists -- as the intermediate result list keeps getting longer, at each step a new intermediate result list object gets allocated, and all the items in the previous intermediate result must be copied over (as well as a few new ones added at the end). So, for simplicity and without actual loss of generality, say you have L sublists of M items each: the first M items are copied back and forth L-1 times, the second M items L-2 times, and so on; total number of copies is M times the sum of x for x from 1 to L excluded, i.e., M * (L**2)/2 .",[],[]
"Modern versions of Python improve this code quite a bit, both by exposing FileExistsError (in 3.3+)...",[],[]
Iteration is a process implying iterables (implementing the __iter__() method) and iterators (implementing the __next__() method).,"['Dependency: (__iter__(), necessitates, __next__())']","['(method, Dependency, method): (__iter__(), necessitates, __next__())']"
"( instead ) If your module is not the main program but was imported by another one, then __name__ will be ""foo"" , not ""__main__"" , and it'll skip the body of the if statement.","['Difference: (__name__, differs from, __main__)']","['(property, Difference, property): (__name__, differs from, __main__)']"
And it works because Python does not care if the argument of a method is a list or not,"['Dependency: (method, requires, list)']","['(class, Dependency, class): (method, requires, list)']"
"Your module is mostly used as a main program, but it also provides a programmer-friendly API for advanced users.","['Containment: (module, includes, API)']","['(library, Containment, property): (module, includes, API)']"
"foo is just a function, but when you call a.foo you don't just get the function,",[],[]
"Here, with a staticmethod, even though it is a method, a.static_foo just returns",[],[]
"Now, figure out what will happen in foo3.py (having removed the __name__ check):","['Containment: (foo3.py, includes, __name__)']","['(module, Containment, property): (foo3.py, includes, __name__)']"
Suppose the following is in foo2.py .  What happens if you say python foo2.py on the command-line? Why?,"['Dependency: (foo2.py, requires execution by, python)']","['(module, Dependency, library): (foo2.py, requires execution by, python)']"
A class defines how an instance of the class (i.e. an object) behaves while a metaclass defines how a class behaves,"['Difference: (class, differs from, metaclass)']","['(class, Difference, class): (class, differs from, metaclass)']"
The extend() method is a list object method that expects an iterable and adds its values to the list.,"['Dependency: (extend(), requires, list)']","['(method, Dependency, class): (extend(), requires, list)']"
"Note that conditionals are an expression , not a statement . This means you can't use statements such as pass , or assignments with = (or ""augmented"" assignments like += ), within a conditional expression :","['Limitation: (pass, restricts usage of, =)', 'Limitation: (pass, restricts usage of, +=)', 'Similarity: (=, similar to, +=)']","['(statement, Limitation, statement): (pass, restricts usage of, =)', '(statement, Limitation, statement): (pass, restricts usage of, +=)', '(statement, Similarity, statement): (=, similar to, +=)']"
"a is bound to foo . That is what is meant by the term ""bound"" below:",[],[]
"Starting with Python 3.4, the pathlib module offers an object-oriented approach (backported to pathlib2 in Python 2.7):","['Extension: (pathlib, backported to, pathlib2)']","['(module, Extension, module): (pathlib, backported to, pathlib2)']"
"While the : -based notation is very helpful for simple slicing, the explicit use of slice() objects simplifies the programmatic generation of slicing.",[],[]
See What is the EAFP principle in Python? for more guidance on this choice.,[],[]
"If you're not planning to open the file immediately, you can use os.path.isfile if you need to be sure it's a file.","['Containment: (os.path, includes, os.path.isfile)']","['(library, Containment, function): (os.path, includes, os.path.isfile)']"
"Beyond those examples, it's elegant that running a script in Python is just setting up a few magic variables and importing the script. ""Running"" the script is a side effect of importing the script's module.","['Dependency: (import, requires, module)']","['(function, Dependency, library): (import, requires, module)']"
"To skip specifying a given argument, one might use None , so that e.g. a[start:] is equivalent to a[slice(start, None)] or a[::-1] is equivalent to a[slice(None, None, -1)] .",[],[]
Chain two generators? Group values in a nested list with a one-liner? Map / Zip without creating another list?,"['Collaboration: (Map, utilized with, Zip)']","['(function, Collaboration, function): (Map, utilized with, Zip)']"
"As noted in comments and elsewhere, there's a race condition – if the directory is created between the os.path.exists and the os.makedirs calls, the os.makedirs will fail with an OSError . Unfortunately, blanket-catching OSError and continuing is not foolproof, as it will ignore a failure to create the directory due to other factors, such as insufficient permissions, full disk, etc.","['Dependency: (os.path.exists, necessitates, os.makedirs)', 'Limitation: (os.makedirs, constrained by, OSError)']","['(method, Dependency, method): (os.path.exists, necessitates, os.makedirs)', '(method, Limitation, class): (os.makedirs, constrained by, OSError)']"
"will simply loop over the keys in the dictionary, rather than the keys and values.  To loop over both key and value you can use the following:",[],[]
"To better understand why and how this matters, we need to take a step back to understand how Python initializes scripts and how this interacts with its module import mechanism.","['Dependency: (Python, interacts with, module)']","['(library, Dependency, library): (Python, interacts with, module)']"
"You might naturally wonder why anybody would want this.  Well, sometimes you want to write a .py file that can be both used by other programs and/or modules as a module, and can also be run as the main program itself.  Examples:","['Containment: (.py, includes, module)']","['(file, Containment, library): (.py, includes, module)']"
"Python expects iterables so it will work with strings, lists, tuples, and generators! This is called duck typing and is one of the reasons why Python is so cool","['Collaboration: (iterables, utilized with, strings)', 'Collaboration: (iterables, utilized with, lists)', 'Collaboration: (iterables, utilized with, tuples)', 'Collaboration: (iterables, utilized with, generators)', 'Similarity: (strings, similar to, lists)', 'Similarity: (strings, similar to, tuples)', 'Similarity: (strings, similar to, generators)', 'Similarity: (lists, similar to, tuples)', 'Similarity: (lists, similar to, generators)', 'Similarity: (tuples, similar to, generators)']","['(interface, Collaboration, class): (iterables, utilized with, strings)', '(interface, Collaboration, class): (iterables, utilized with, lists)', '(interface, Collaboration, class): (iterables, utilized with, tuples)', '(interface, Collaboration, class): (iterables, utilized with, generators)', '(class, Similarity, class): (strings, similar to, lists)', '(class, Similarity, class): (strings, similar to, tuples)', '(class, Similarity, class): (strings, similar to, generators)', '(class, Similarity, class): (lists, similar to, tuples)', '(class, Similarity, class): (lists, similar to, generators)', '(class, Similarity, class): (tuples, similar to, generators)']"
"Look for a vectorized solution: many operations can be performed using built-in methods or NumPy functions, (boolean) indexing, …",[],[]
"When the class statement is executed, Python first executes the body of the class statement as a normal block of code",[],[]
"Since it's unclear whether globvar = 1 is creating a local variable or changing a global variable, Python defaults to creating a local variable, and makes you explicitly choose the other behavior with the global keyword.",[],[]
"To check whether a Path object exists independently of whether is it a file or directory, use exists() :","['Dependency: (Path, requires, exists())']","['(class, Dependency, method): (Path, requires, exists())']"
"Copy the contents of the file named src to a file named dst . Both src and dst need to be the entire filename of the files, including path.",[],[]
"The destination location must be writable; otherwise, an IOError exception will be raised.",[],[]
"Another common way is os.system but you shouldn't use it because it is unsafe if any parts of the command come from outside your program or can contain spaces or other special characters, also subprocess.run is generally more flexible (you can get the stdout , stderr , the ""real"" status code , better error handling , etc.). Even the documentation for os.system recommends using subprocess instead.","['Replacement: (os.system, replaced by, subprocess.run)', 'Limitation: (os.system, imposes restrictions on, subprocess.run)', 'Difference: (os.system, differs from, subprocess.run)', 'Containment: (os, contains, subprocess)']","['(function, Replacement, function): (os.system, replaced by, subprocess.run)', '(function, Limitation, function): (os.system, imposes restrictions on, subprocess.run)', '(function, Difference, function): (os.system, differs from, subprocess.run)', '(library, Containment, library): (os, contains, subprocess)']"
"Iterating through pandas objects is generally slow . In many cases, iterating manually over the rows is not needed and can be avoided with one of the following approaches:",[],[]
Regular packages are traditional packages as they existed in Python 3.2 and earlier,[],[]
"would have been too dangerous (for example, too easy to get into infinite recursion if objects reference each other). So Python cops out",[],[]
Let me come right out and say it — I do not believe in debuggers,[],[]
"When you create an object by calling the class, Python creates a new class (when it executes the 'class' statement) by calling the metaclass","['Implementation: (object, created by, class)  ', 'Implementation: (class, created by, metaclass)']","['(unknown, Implementation, unknown): ((object, created by, class)  )', '(class, Implementation, class): (class, created by, metaclass)']"
"The default implementation is useless (it’s hard to think of one which wouldn’t be, but yeah)",[],[]
"The __init__.py file can contain the same Python code that any other module can contain, and Python will add some additional attributes to the module when it is imported.",[],[]
"This follows symbolic links, so both islink() and isfile() can be true for the same path.","['Similarity: (islink(), similar to, isfile)']","['(method, Similarity, unknown): (islink(), similar to, isfile)']"
"This means that I do believe, with religious fervor, in logging",[],[]
"A.foo(1) would have raised a TypeError, but A.class_foo(1) works just fine:","['Difference: (foo(), differs from, class_foo())', 'Replacement: (foo(), replaced by, class_foo())']","['(method, Difference, method): (foo(), differs from, class_foo())', '(method, Replacement, method): (foo(), replaced by, class_foo())']"
"you get a ""partially applied"" version of the function with the object instance a bound as the first argument to the function. foo expects 2 arguments, while a.foo only expects 1 argument.","['Modification: (foo, altered into, a.foo)  ', 'Difference: (foo, differs from, a.foo)']","['(unknown, Modification, unknown): ((foo, altered into, a.foo)  )', '(function, Difference, method): (foo, differs from, a.foo)']"
"First, let me reiterate the main points in Alex ’s post:",[],[]
"Implementing __str__ is optional: do that if you need a “pretty print” functionality (for example, used by a report generator).",[],[]
"In the face of ambiguity, remember, Python resists the temptation to guess",[],[]
And of course the same thing happens when you call static_foo with the class A instead.,"['Collaboration: (A, utilized by, static_foo)']","['(class, Collaboration, method): (A, utilized by, static_foo)']"
"This seems surprising, doesn’t it? It is a little, but how readable would it be if it used their __str__ ?",[],[]
"You want to be able to differentiate MyClass(3) and MyClass(""3"") .",[],[]
"Furthermore, I believe that the big fault in debuggers is their basic nature — most failures I debug happened a long long time ago, in a galaxy far far away",[],[]
"Specifically, it is not intended to be unambiguous — notice that str(3)==str(""3"") . Likewise, if you implement an IP abstraction, having the str of it look like 192.168.1.1 is just fine",[],[]
"I usually use an eval-like format: ""MyClass(this=%r,that=%r)"" % (self.this,self.that) . It does not mean that you can actually construct MyClass, or that those are the right constructor arguments — but it is a useful form to express “this is everything you need to know about this instance”.",[],[]
which results in a Truth value of a Series is ambiguous error .,[],[]
It is non-Pythonic to manually index via for i in range(len(xs)): x = xs[i] or manually manage an additional state variable.,"['Dependency: (range(), requires, len())']","['(function, Dependency, function): (range(), requires, len())']"
Return zero-based index in the list of the first item whose value is equal to x . Raises a ValueError if there is no such item.,"['Dependency: (index(), requires, ValueError)']","['(method, Dependency, class): (index(), requires, ValueError)']"
"Due to Python's operator precedence rules , & binds more tightly than <= and >= . Thus, the parentheses in the last example are necessary",[],[]
"It comes simply from the fact that functions in Python are first-class objects , and not only a piece of code.",[],[]
(you can probably also figure out what to do about dictionaries).,[],[]
"or, to include multiple values from the index use df.index.isin :",[],[]
"In fact, all dicts in CPython 3.6 will remember insertion order as an implementation detail, and this becomes standard in Python 3.7.",[],[]
"However, in Python 3.6+, keyword arguments are guaranteed to remember insertion order.",[],[]
See the documentation for the built-in .index() method of the list:,"['Containment: (list, contains, index())']","['(class, Containment, method): (list, contains, index())']"
"These metaclass-methods are like classmethods in that they can be called on the class without an instance, but they are also not like classmethods in that they cannot be called on an instance of the class. type.__subclasses__() is an example of a method on the type metaclass","['Containment: (type, includes, type.__subclasses__())', 'Difference: (type, different from, classmethod)', 'Difference: (type.__subclasses__(), different from, classmethod)']","['(class, Containment, method): (type, includes, type.__subclasses__())', '(class, Difference, method): (type, different from, classmethod)', '(method, Difference, method): (type.__subclasses__(), different from, classmethod)']"
"Slice objects also behave slightly differently depending on the number of arguments, similar to range() , i.e. both slice(stop) and slice(start, stop[, step]) are supported.","['Similarity: (slice(), similar to, range())']","['(class, Similarity, function): (slice(), similar to, range())']"
"So, the difference between stop and start is the number of elements selected (if step is 1, the default).","['Difference: (stop, differs from, start)', 'Dependency: (stop, depends on, step)', 'Dependency: (start, depends on, step)']","['(property, Difference, property): (stop, differs from, start)', '(property, Dependency, property): (stop, depends on, step)', '(property, Dependency, property): (start, depends on, step)']"
"Maybe a bit of example code will help: Notice the difference in the call signatures of foo , class_foo and static_foo :","['Difference: (foo, call signature differs from, class_foo)', 'Difference: (foo, call signature differs from, static_foo)', 'Difference: (class_foo, call signature differs from, static_foo)']","['(function, Difference, method): (foo, call signature differs from, class_foo)', '(function, Difference, method): (foo, call signature differs from, static_foo)', '(method, Difference, method): (class_foo, call signature differs from, static_foo)']"
"With staticmethods , neither self (the object instance) nor cls (the class) is implicitly passed as the first argument","['Limitation: (staticmethods, restricts implicit passing of, self)', 'Limitation: (staticmethods, restricts implicit passing of, cls)', 'Difference: (self, differs from, cls)']","['(method, Limitation, property): (staticmethods, restricts implicit passing of, self)', '(method, Limitation, property): (staticmethods, restricts implicit passing of, cls)', '(property, Difference, property): (self, differs from, cls)']"
You can use the built-in list.copy() method (available since Python 3.3):,[],[]
"a good 'ole function with no arguments bound. static_foo expects 1 argument, and a.static_foo expects 1 argument too.","['Similarity: (static_foo, similar to, a.static_foo)']","['(function, Similarity, method): (static_foo, similar to, a.static_foo)']"
"On Python 3.3 and below, you can use these methods instead of the pathlib ones:",[],[]
"If a key is not present, attempting to access it will raise a KeyError . To avoid this:",[],[]
This is a little slower than list() because it has to find out the datatype of old_list first.,[],[]
"With a.class_foo , a is not bound to class_foo , rather the class A is bound to class_foo .","['Reference: (A, bound to, class_foo)']","['(class, Reference, method): (A, bound to, class_foo)']"
"A Python dict , semantically used for keyword argument passing, is arbitrarily ordered",[],[]
This operates recursively; it will handle any number of levels of nested lists (or other containers).,[],[]
"If you want the 2.x behavior in 3.x, you can call list(d.items()) .","['Dependency: (list(), requires, d.items())']","['(function, Dependency, method): (list(), requires, d.items())']"
"You can slice it: new_list = old_list[:] Alex Martelli 's opinion (at least back in 2007 ) about this is, that it is a weird syntax and it does not make sense to use it ever . ;) (In his opinion, the next one is more readable).",[],[]
Arguments are passed by assignment . The rationale behind this is twofold:,[],[]
the parameter passed in is actually a reference to an object (but the reference is passed by value),[],[]
"Alex Martelli 's opinion (at least back in 2007 ) about this is, that it is a weird syntax and it does not make sense to use it ever . ;) (In his opinion, the next one is more readable).",[],[]
"If you are going to get complicated with this (and it sounds like you are if you are writing a game), you should look into the "" curses "" module, which handles a lot of the complicated parts of this for you",[],[]
